,track_name,textual,numerical
5267,"C'mon, C'mon","One Direction Dance C'mon, C'mon",5.4436
5268,Heartbreaker,Pat Benatar Dance Heartbreaker,4.955709939999999
5269,Dem Beats,Todrick Hall Dance Dem Beats,4.115331299999999
5270,These Words,Natasha Bedingfield Dance These Words,4.2236
5271,Pullin' Me Back,Chingy Dance Pullin' Me Back,3.8045000000000004
5272,Tip Pon It,Sean Paul Dance Tip Pon It,5.64978
5273,Moneda (feat. Gerardo Ortiz),Prince Royce Dance Moneda (feat. Gerardo Ortiz),4.4709330000000005
5274,Laid,James Dance Laid,4.056631
5275,If It Isn't Love,New Edition Dance If It Isn't Love,4.9495135999999995
5276,Gateway Drug,Bebe Rexha Dance Gateway Drug,4.9852
5277,(You Drive Me) Crazy,Britney Spears Dance (You Drive Me) Crazy,5.6465
5278,Bedroom,The-Dream Dance Bedroom,5.275851
5279,Hot2Touch,Felix Jaehn Dance Hot2Touch,5.6339718
5280,I Knew You Were Waiting (For Me),George Michael Dance I Knew You Were Waiting (For Me),4.289499999999999
5281,I Like Me Better - Ryan Riback Remix,Lauv Dance I Like Me Better - Ryan Riback Remix,2.8885022999999994
5282,Is Your Love Enough?,Little Mix Dance Is Your Love Enough?,5.3792211100000005
5283,My Girls,Animal Collective Dance My Girls,5.9300999999999995
5284,Blue (Da Ba Dee) - Gabry Ponte Video Edit,Eiffel 65 Dance Blue (Da Ba Dee) - Gabry Ponte Video Edit,5.708831000000001
5285,Birch Tree,Foals Dance Birch Tree,4.8382000000000005
5286,E.I.,Nelly Dance E.I.,4.343100000000001
5287,Secrets - Radio Edit,Tiësto Dance Secrets - Radio Edit,4.7714099999999995
5288,House On Fire,Sia Dance House On Fire,4.665425
5289,Confessions,Usher Dance Confessions,3.6011
5290,Picture Book - 2018 Stereo Remaster,The Kinks Dance Picture Book - 2018 Stereo Remaster,4.58483
5291,Plot Twist,Sigrid Dance Plot Twist,3.7232300000000005
5292,Eternal Flame,The Bangles Dance Eternal Flame,4.750500000000001
5293,The Things We Do For Love,10cc Dance The Things We Do For Love,3.9374000000000007
5294,Winter Wars,Wale Dance Winter Wars,4.922999999999999
5295,Torn - Bonus Track,James TW Dance Torn - Bonus Track,3.813
5296,I Want It All - Original Version,High School Musical Cast Dance I Want It All - Original Version,4.5439
5297,When We Love,Jhene Aiko Dance When We Love,4.8552
5298,Acapella,Karmin Dance Acapella,3.8019999999999996
5299,Straight to Hell,The Clash Dance Straight to Hell,3.5418114
5300,Running Out,Matoma Dance Running Out,3.26624
5301,Be Together,Major Lazer Dance Be Together,4.183319999999999
5302,Lost in the Supermarket,The Clash Dance Lost in the Supermarket,3.93098
5303,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott Dance WTF (Where They From) [feat. Pharrell Williams],5.1878068100000005
5304,Right Here - Human Nature Radio Mix,SWV Dance Right Here - Human Nature Radio Mix,4.7542
5305,Long Way Down,One Direction Dance Long Way Down,3.7064231
5306,Ganas Locas (feat. Farruko),Prince Royce Dance Ganas Locas (feat. Farruko),5.3574
5307,What the Hell,Avril Lavigne Dance What the Hell,5.37522
5308,Money Make Her Smile,Bruno Mars Dance Money Make Her Smile,3.8302739000000003
5309,After All (Love Theme From Chances Are),Cher Dance After All (Love Theme From Chances Are),3.2468
5310,"I Feel Love - 12"" Version","Donna Summer Dance I Feel Love - 12"" Version",5.1074
5311,Last Dance,Dua Lipa Dance Last Dance,4.608
5312,Hangover,Taio Cruz Dance Hangover,4.2901
5313,Save The World,Swedish House Mafia Dance Save The World,3.6337
5314,No Scrubs,William Singe Dance No Scrubs,4.854
5315,Dance Again,Jennifer Lopez Dance Dance Again,5.36300288
5316,All For Love,Tungevaag & Raaban Dance All For Love,5.263810299999999
5317,Goes Like That,Mario Dance Goes Like That,3.8947000000000003
5318,Wild Heart,SoMo Dance Wild Heart,4.8264
5319,"Sledgehammer - From The Motion Picture ""Star Trek Beyond""","Rihanna Dance Sledgehammer - From The Motion Picture ""Star Trek Beyond""",4.288
5320,L'amour Toujours (Small Mix),Gigi D'Agostino Dance L'amour Toujours (Small Mix),4.8824
5321,Criminal,Britney Spears Dance Criminal,4.1472999999999995
5322,Young Liars,TV On The Radio Dance Young Liars,3.1220399999999997
5323,Team,Iggy Azalea Dance Team,4.1818
5324,Tokyo,White Lies Dance Tokyo,4.2976
5325,Mirrors,Niall Horan Dance Mirrors,3.4149
5326,Currency,Ivy Adara Dance Currency,3.1384023999999995
5327,Hitchhiker,Demi Lovato Dance Hitchhiker,3.744012099999999
5328,Dreamlover,Mariah Carey Dance Dreamlover,3.7996999999999996
5329,Been You,Justin Bieber Dance Been You,5.3615
5330,Go On Girl,Ne-Yo Dance Go On Girl,4.0827
5331,Anniversary,Tony! Toni! Toné! Dance Anniversary,4.4205
5332,Diamonds Are Forever,Sabrina Carpenter Dance Diamonds Are Forever,4.286370000000001
5333,I'm Every Woman,Chaka Khan Dance I'm Every Woman,5.212718
5334,You Don’t Get Me High Anymore,Phantogram Dance You Don’t Get Me High Anymore,4.122389999999999
5335,Little L,Jamiroquai Dance Little L,5.864599999999999
5336,So Anxious,Ginuwine Dance So Anxious,4.86160237
5337,Promise Me,Jack & Jack Dance Promise Me,3.4061999999999997
5338,Sunset Jesus,Avicii Dance Sunset Jesus,3.9674010600000007
5339,Through It All,Charlie Puth Dance Through It All,3.5351000000000004
5340,Angel Down - Work Tape,Lady Gaga Dance Angel Down - Work Tape,3.0084000000000004
5341,Vapor,5 Seconds of Summer Dance Vapor,3.7451
5342,Tru,Lloyd Dance Tru,2.9341000000000004
5343,Only One - Brookes Brothers Remix,Sigala Dance Only One - Brookes Brothers Remix,4.2439860000000005
5344,Reflection,Trey Songz Dance Reflection,4.6760217
5345,Jump (For My Love),The Pointer Sisters Dance Jump (For My Love),5.5144088700000005
5346,Til I Get Found,Marc E. Bassy Dance Til I Get Found,4.649
5347,Never Catch Me,Flying Lotus Dance Never Catch Me,3.9803840000000004
5348,The Shoop Shoop Song (It's In His Kiss),Cher Dance The Shoop Shoop Song (It's In His Kiss),4.554600000000001
5349,Pony,William Singe Dance Pony,4.6024
5350,Crazy for You,Madonna Dance Crazy for You,3.5468
5351,Yes,LMFAO Dance Yes,5.4313
5352,More - RedOne Jimmy Joker Remix,Usher Dance More - RedOne Jimmy Joker Remix,4.446960000000001
5353,Too Shy,Kajagoogoo Dance Too Shy,4.7859938
5354,Thought I Knew You (feat. The Weeknd),Nicki Minaj Dance Thought I Knew You (feat. The Weeknd),3.84782
5355,Another Night,Real McCoy Dance Another Night,4.4225699999999994
5356,Any Kind of Guy,Big Time Rush Dance Any Kind of Guy,4.8969000000000005
5357,Don't Leave Me Alone (feat. Anne-Marie) - Oliver Heldens Remix,David Guetta Dance Don't Leave Me Alone (feat. Anne-Marie) - Oliver Heldens Remix,4.7081556
5358,Venus Fly,Grimes Dance Venus Fly,5.343585
5359,Bounce (feat. Kelis) - Radio Edit,Calvin Harris Dance Bounce (feat. Kelis) - Radio Edit,6.6123
5360,100 Years,Florence + The Machine Dance 100 Years,3.60990687
5361,Bad Girlfriend,Anne-Marie Dance Bad Girlfriend,4.448499999999999
5362,Lock It Up (feat. Kehlani),Marc E. Bassy Dance Lock It Up (feat. Kehlani),5.0817000000000005
5363,Asleep - 2011 Remaster,The Smiths Dance Asleep - 2011 Remaster,4.0371
5364,Rechazame,Prince Royce Dance Rechazame,4.28360702
5365,High Without Your Love,Loote Dance High Without Your Love,3.8632000000000004
5366,Cool,Alesso Dance Cool,5.2478
5367,Bailando por Ahi,Juan Magán Dance Bailando por Ahi,5.62870222
5368,City Of Dreams - Radio Edit,Dirty South Dance City Of Dreams - Radio Edit,3.56363
5369,Get Free,Major Lazer Dance Get Free,4.7644
5370,Volví a Nacer,Carlos Vives Dance Volví a Nacer,3.843
5371,Bridges,Broods Dance Bridges,4.2935
5372,Better Life,P!nk Dance Better Life,3.5332
5373,Miss You So Much,Miley Cyrus Dance Miss You So Much,3.01010712
5374,Tiny Dancer,Florence + The Machine Dance Tiny Dancer,3.3851085
5375,Magic Stick,Lil' Kim Dance Magic Stick,3.9350496999999995
5376,Por Favor - Spanglish Version,Fifth Harmony Dance Por Favor - Spanglish Version,4.1933020999999995
5377,Do Me Wrong,Kid Ink Dance Do Me Wrong,5.2194561
5378,Tie Me Down (feat. Elley Duhé) - L'Tric Remix,Gryffin Dance Tie Me Down (feat. Elley Duhé) - L'Tric Remix,3.6654669999999996
5379,I Ran (So Far Away),A Flock Of Seagulls Dance I Ran (So Far Away),4.12729
5380,Beauty,Dru Hill Dance Beauty,4.6025
5381,That's What I Like - PARTYNEXTDOOR Remix,Bruno Mars Dance That's What I Like - PARTYNEXTDOOR Remix,4.1015999999999995
5382,I Like Me Better - Cheat Codes Remix,Lauv Dance I Like Me Better - Cheat Codes Remix,4.03423
5383,Chasing Fire - Robin Schulz Remix,Lauv Dance Chasing Fire - Robin Schulz Remix,3.67342
5384,1x1,Trey Songz Dance 1x1,4.4357
5385,Rain,SWV Dance Rain,4.79880386
5386,The Wave,R3HAB Dance The Wave,3.0463
5387,Ganja Burn,Nicki Minaj Dance Ganja Burn,5.50219
5388,Take Me To The River - 2005 Remastered Version,Talking Heads Dance Take Me To The River - 2005 Remastered Version,3.7275
5389,Show Love,Kiana Ledé Dance Show Love,5.1209999999999996
5390,Hold On,En Vogue Dance Hold On,3.3979999999999997
5391,Como Yo Le Doy - Spanglish Version,Pitbull Dance Como Yo Le Doy - Spanglish Version,4.64100124
5392,Don't Let Me Down - W&W Remix,The Chainsmokers Dance Don't Let Me Down - W&W Remix,4.89928
5393,What Would I Change It To (feat. AlunaGeorge),Avicii Dance What Would I Change It To (feat. AlunaGeorge),3.95030624
5394,Little White Lies,One Direction Dance Little White Lies,4.04986
5395,shedontknowbutsheknows,Tove Lo Dance shedontknowbutsheknows,5.178
5396,Will Do,TV On The Radio Dance Will Do,3.3819000000000004
5397,Love Shack - Edit,The B-52's Dance Love Shack - Edit,6.13990128
5398,Va Va Voom,Nicki Minaj Dance Va Va Voom,4.215109999999999
5399,Strangers,The Kinks Dance Strangers,3.4055135000000005
5400,Better Than Words,One Direction Dance Better Than Words,5.727799999999999
5401,Game Time (feat. Sage The Gemini),Flo Rida Dance Game Time (feat. Sage The Gemini),3.59158
5402,Dirty Computer (feat. Brian Wilson),Janelle Monáe Dance Dirty Computer (feat. Brian Wilson),3.8289338
5403,Whole Lotta Woman,Kelly Clarkson Dance Whole Lotta Woman,5.1889
5404,I Need Your Love,Shaggy Dance I Need Your Love,3.9700000000000006
5405,On Your Side,The Veronicas Dance On Your Side,4.6517
5406,About You,Trey Songz Dance About You,5.2656
5407,Le Pido Al Cielo,Luis Fonsi Dance Le Pido Al Cielo,3.8811
5408,ARTPOP,Lady Gaga Dance ARTPOP,3.5305718999999995
5409,Song Cry,August Alsina Dance Song Cry,4.35320236
5410,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),Carlos Vives Dance Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),4.1372
5411,King Of My Castle - Don Diablo Edit,Don Diablo Dance King Of My Castle - Don Diablo Edit,5.1430726
5412,Never Be the Same - Radio Edit,Camila Cabello Dance Never Be the Same - Radio Edit,3.5837020000000006
5413,Been Around the World (feat. The Notorious B.I.G. & Mase),Diddy Dance Been Around the World (feat. The Notorious B.I.G. & Mase),5.2101
5414,4 Walls,f(x) Dance 4 Walls,4.8348294
5415,What About Us - Cash Cash Remix,P!nk Dance What About Us - Cash Cash Remix,3.6635049200000003
5416,Don't Leave Me Alone (feat. Anne-Marie) - Acoustic,David Guetta Dance Don't Leave Me Alone (feat. Anne-Marie) - Acoustic,4.611100000000001
5417,Boomin' In Your Jeep,Crystal Fighters Dance Boomin' In Your Jeep,3.807278
5418,Waving Through A Window - from Dear Evan Hansen,Katy Perry Dance Waving Through A Window - from Dear Evan Hansen,4.0159
5419,Personal,The Vamps Dance Personal,3.7786000000000004
5420,8th Grade,Mariah Carey Dance 8th Grade,3.2223
5421,Sledgehammer - 2012 Remaster,Peter Gabriel Dance Sledgehammer - 2012 Remaster,3.2558
5422,Spaces,One Direction Dance Spaces,3.5085
5423,If I'm Lucky,Jason Derulo Dance If I'm Lucky,5.09673
5424,Autumn Leaves,Chris Brown Dance Autumn Leaves,3.656
5425,3,Britney Spears Dance 3,5.2486999999999995
5426,Hair,Little Mix Dance Hair,4.9995141
5427,Rainbow (From The Original Motion Picture Soundtrack 'My Little Pony: The Movie'),Sia Dance Rainbow (From The Original Motion Picture Soundtrack 'My Little Pony: The Movie'),3.6901
5428,Change My Mind,One Direction Dance Change My Mind,3.4707999999999997
5429,You're the Best,Wet Dance You're the Best,2.45684
5430,Voices Carry - Single Mix,'Til Tuesday Dance Voices Carry - Single Mix,3.12909445
5431,Ten Feet Tall,Afrojack Dance Ten Feet Tall,3.914
5432,Some Type Of Love,Charlie Puth Dance Some Type Of Love,3.654
5433,Wild Wild West - Album Version With Intro,Will Smith Dance Wild Wild West - Album Version With Intro,4.9982999999999995
5434,LoveStoned / I Think She Knows Interlude,Justin Timberlake Dance LoveStoned / I Think She Knows Interlude,5.685616
5435,5 In The Morning,Charli XCX Dance 5 In The Morning,3.5114
5436,Clouds,One Direction Dance Clouds,3.6929
5437,24/Seven,Big Time Rush Dance 24/Seven,4.63104
5438,Fade Into Darkness - Vocal Radio Mix,Avicii Dance Fade Into Darkness - Vocal Radio Mix,4.58725128
5439,Beautiful Life,Ace of Base Dance Beautiful Life,5.660010000000001
5440,Sing To Me,Jhene Aiko Dance Sing To Me,4.57000791
5441,Stay With You,Cheat Codes Dance Stay With You,4.47450169
5442,Hard,Rihanna Dance Hard,3.8371
5443,Title,Meghan Trainor Dance Title,4.2661026
5444,Papa Don't Preach,Madonna Dance Papa Don't Preach,5.697691000000001
5445,Talk to Me,Cosmo's Midnight Dance Talk to Me,4.807501199999999
5446,I Get Lonely,Janet Jackson Dance I Get Lonely,5.1308
5447,Electric Blue,Arcade Fire Dance Electric Blue,4.3973
5448,How Deep Is Your Love - Chris Lake Remix,Calvin Harris Dance How Deep Is Your Love - Chris Lake Remix,5.02817
5449,Breeze Off the Pond,Justin Timberlake Dance Breeze Off the Pond,4.9062507
5450,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)","Donell Jones Dance U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",4.961557300000001
5451,yes girl,Bea Miller Dance yes girl,4.2846
5452,Anthems For A Seventeen Year-Old Girl,Broken Social Scene Dance Anthems For A Seventeen Year-Old Girl,2.9897999999999993
5453,Would You Understand (feat. Carly Paige),3LAU Dance Would You Understand (feat. Carly Paige),4.637094
5454,Miss Movin' On,Fifth Harmony Dance Miss Movin' On,3.48150912
5455,Don't Hide,Mike Perry Dance Don't Hide,3.64487
5456,I Hate This Part,The Pussycat Dolls Dance I Hate This Part,3.9736
5457,Countless,SHINee Dance Countless,4.7571
5458,Butta Love,Next Dance Butta Love,4.4526
5459,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Cláudia Leitte),Pitbull Dance We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Cláudia Leitte),4.986290000000001
5460,Stay Ready (What A Life),Jhene Aiko Dance Stay Ready (What A Life),4.818880000000001
5461,Voices in My Head,Ashley Tisdale Dance Voices in My Head,4.2386
5462,Last Dance - Single Version,Donna Summer Dance Last Dance - Single Version,3.4986790000000005
5463,Sweet Memories,CID Dance Sweet Memories,4.936427999999999
5464,This Feeling - Tom Staar Remix,The Chainsmokers Dance This Feeling - Tom Staar Remix,3.6589549999999997
5465,Malibu - Tiësto Remix,Miley Cyrus Dance Malibu - Tiësto Remix,3.9991739999999996
5466,Feels Good,Tony! Toni! Toné! Dance Feels Good,4.24650744
5467,(Feels Like) Heaven,Fiction Factory Dance (Feels Like) Heaven,3.8046200000000003
5468,Here's to Never Growing Up,Avril Lavigne Dance Here's to Never Growing Up,4.3814
5469,"New York, I Love You But You're Bringing Me Down","LCD Soundsystem Dance New York, I Love You But You're Bringing Me Down",4.343730000000001
5470,Nothing,VÉRITÉ Dance Nothing,4.89800128
5471,Gravel To Tempo,Hayley Kiyoko Dance Gravel To Tempo,4.36656
5472,Main Chick,Marc E. Bassy Dance Main Chick,4.5202
5473,Wraith,T.I. Dance Wraith,4.116
5474,Ride,Ciara Dance Ride,3.5321247
5475,Pass Dat,Jeremih Dance Pass Dat,3.995
5476,Let Me Hold You,Bow Wow Dance Let Me Hold You,4.309709
5477,Schoolin' Life,Beyoncé Dance Schoolin' Life,4.0301
5478,Crazy in Love,Sofia Karlberg Dance Crazy in Love,4.8824
5479,God's Plan,William Singe Dance God's Plan,3.1592000000000002
5480,Home,Cheat Codes Dance Home,5.298500000000001
5481,Strong Enough,Cher Dance Strong Enough,4.2245
5482,Pure Grinding,Avicii Dance Pure Grinding,3.66090416
5483,Good Guy,ZAYN Dance Good Guy,4.536199999999999
5484,Headlights (feat. Ilsey),Robin Schulz Dance Headlights (feat. Ilsey),3.726535
5485,You Used To Love Me,Faith Evans Dance You Used To Love Me,3.5350016399999995
5486,Wishing Well,Terence Trent D'Arby Dance Wishing Well,4.8129
5487,Right Here (feat. Eric Bellinger),Wale Dance Right Here (feat. Eric Bellinger),5.548
5488,Too Little Too Late - 2018,JoJo Dance Too Little Too Late - 2018,4.419420000000001
5489,Lion Heart,Girls' Generation Dance Lion Heart,4.449440000000001
5490,Rainbowland,Miley Cyrus Dance Rainbowland,3.3835999999999995
5491,Sunny Afternoon - Mono Mix,The Kinks Dance Sunny Afternoon - Mono Mix,4.5901
5492,00000 Million - Recorded at Spotify Studios NYC,Ella Vos Dance 00000 Million - Recorded at Spotify Studios NYC,3.0303999999999998
5493,Solsbury Hill,Peter Gabriel Dance Solsbury Hill,3.64088
5494,Genesis,Justice Dance Genesis,4.2083
5495,Summer Love,One Direction Dance Summer Love,3.7350000000000003
5496,Hands Up,Chris Brown Dance Hands Up,3.7662999999999993
5497,Come Over,Trey Songz Dance Come Over,3.26670143
5498,Castaway,5 Seconds of Summer Dance Castaway,4.038521
5499,Revival,Deerhunter Dance Revival,4.08222
5500,Hot Thoughts,Spoon Dance Hot Thoughts,4.427700000000001
5501,Playa Cardz Right,Keyshia Cole Dance Playa Cardz Right,4.091200000000001
5502,What U Workin' With?,Gwen Stefani Dance What U Workin' With?,4.777259
5503,Just Kickin' It,Xscape Dance Just Kickin' It,4.3715343
5504,On the Line - Featuring Jonas Brothers,Jonas Brothers Dance On the Line - Featuring Jonas Brothers,3.6672
5505,Gold,Spandau Ballet Dance Gold,5.477399999999999
5506,Sun Comes Up (feat. James Arthur),Rudimental Dance Sun Comes Up (feat. James Arthur),3.9938100000000003
5507,Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),112 Dance Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),3.7808999999999995
5508,All We Do,Trey Songz Dance All We Do,4.3813
5509,8 Letters - R3HAB Remix,Why Don't We Dance 8 Letters - R3HAB Remix,4.8621
5510,My Lovin' (You're Never Gonna Get It),En Vogue Dance My Lovin' (You're Never Gonna Get It),3.81610931
5511,Us,Kaskade Dance Us,3.5170966000000004
5512,I Would Like,Zara Larsson Dance I Would Like,4.6126000000000005
5513,It's Gotta Be You,Backstreet Boys Dance It's Gotta Be You,4.1936
5514,Something Strange,Vicetone Dance Something Strange,4.2757131
5515,Uptown Funk - Will Sparks Remix,Mark Ronson Dance Uptown Funk - Will Sparks Remix,5.010745
5516,"Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]","RuPaul Dance Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]",4.71211
5517,Candyman,Christina Aguilera Dance Candyman,5.688199999999999
5518,Bailar - Radio Edit,Deorro Dance Bailar - Radio Edit,4.3877999999999995
5519,Roll Up (feat. Marko Penn),B.o.B Dance Roll Up (feat. Marko Penn),3.9221000000000004
5520,Trading Places,Usher Dance Trading Places,3.4958633
5521,Strangers,Vigiland Dance Strangers,4.5232
5522,We'll Be Coming Back (feat. Example),Calvin Harris Dance We'll Be Coming Back (feat. Example),4.735609999999999
5523,Sweet Lovin' - Original Mix,Sigala Dance Sweet Lovin' - Original Mix,4.31470388
5524,Nothing Breaks Like a Heart - Acoustic Version,Mark Ronson Dance Nothing Breaks Like a Heart - Acoustic Version,5.257599999999999
